Mod:Item:MetaData, Localized Name
aoa3:sharpshot_boots, 锐利靴子
aoa3:sharpshot_legs, 锐利护腿
aoa3:sharpshot_chestplate, 锐利胸甲
aoa3:sharpshot_helmet, 锐利头盔
aoa3:skeletal_boots, 骷髅靴子
aoa3:skeletal_legs, 骷髅护腿
aoa3:skeletal_chestplate, 骷髅胸甲
aoa3:skeletal_helmet, 骷髅头盔
aoa3:spaceking_boots, 空间之主靴子
aoa3:spaceking_legs, 空间之主护腿
aoa3:spaceking_chestplate, 空间之主胸甲
aoa3:spaceking_helmet, 空间之主头盔
aoa3:speed_boots, 极速靴子
aoa3:speed_legs, 极速护腿
aoa3:speed_chestplate, 极速胸甲
aoa3:speed_helmet, 极速头盔
aoa3:subterranean_boots, 地下靴子
aoa3:subterranean_legs, 地下护腿
aoa3:subterranean_chestplate, 地下胸甲
aoa3:subterranean_helmet, 地下头盔
aoa3:utopian_boots, 乌托邦靴子
aoa3:utopian_legs, 乌托邦护腿
aoa3:utopian_chestplate, 乌托邦胸甲
aoa3:utopian_helmet, 乌托邦头盔
aoa3:void_boots, 虚空靴子
aoa3:void_legs, 虚空护腿
aoa3:void_chestplate, 虚空胸甲
aoa3:void_helmet, 虚空头盔
aoa3:vulcanism_boots, 浊流靴子
aoa3:vulcanism_legs, 浊流护腿
aoa3:vulcanism_chestplate, 浊流胸甲
aoa3:vulcanism_helmet, 浊流头盔
aoa3:weaken_boots, 削弱靴子
aoa3:weaken_legs, 削弱护腿
aoa3:weaken_chestplate, 削弱胸甲
aoa3:weaken_helmet, 削弱头盔
aoa3:wither_boots, 凋灵靴子
aoa3:wither_legs, 凋灵护腿
aoa3:wither_chestplate, 凋灵胸甲
aoa3:wither_helmet, 凋灵头盔
aoa3:zargonite_boots, 领域靴子
aoa3:zargonite_legs, 领域护腿
aoa3:zargonite_chestplate, 领域胸甲
aoa3:zargonite_helmet, 领域头盔
aoa3:achelos_helmet, 河神潜水盔
aoa3:oceanus_helmet, 海神潜水盔
aoa3:sealord_helmet, 海洋领主潜水盔
aoa3:face_mask, 面罩
aoa3:night_vision_goggles, 夜视镜
aoa3:amethyst_lamp_off, Amethyst Lamp
aoa3:aquatic_lamp_off, Aquatic Lamp
aoa3:baronyte_lamp_off, Baronyte Lamp
aoa3:blazium_lamp_off, Blazium Lamp
aoa3:bloodstone_lamp_off, Bloodstone Lamp
aoa3:crystallite_lamp_off, Crystallite Lamp
aoa3:elecanium_lamp_off, Elecanium Lamp
aoa3:emberstone_lamp_off, Emberstone Lamp
aoa3:fire_lamp_off, Fire Lamp
aoa3:ghastly_lamp_off, Ghastly Lamp
aoa3:ghoulish_lamp_off, Ghoulish Lamp
aoa3:aqua_life_lamp_off, Aqua Life Lamp
aoa3:black_life_lamp_off, Black Life Lamp
aoa3:brown_life_lamp_off, Brown Life Lamp
aoa3:cyan_life_lamp_off, Cyan Life Lamp
aoa3:blue_life_lamp_off, Blue Life Lamp
aoa3:green_life_lamp_off, Green Life Lamp
aoa3:dark_grey_life_lamp_off, Dark Grey Life Lamp
aoa3:red_life_lamp_off, Red Life Lamp
aoa3:grey_life_lamp_off, Grey Life Lamp
aoa3:lime_life_lamp_off, Lime Life Lamp
aoa3:magenta_life_lamp_off, Magenta Life Lamp
aoa3:orange_life_lamp_off, Orange Life Lamp
aoa3:pink_life_lamp_off, Pink Life Lamp
aoa3:purple_life_lamp_off, Purple Life Lamp
aoa3:white_life_lamp_off, White Life Lamp
aoa3:yellow_life_lamp_off, Yellow Life Lamp
aoa3:iro_lamp_off, Iro Lamp
aoa3:ivory_lamp_off, Ivory Lamp
aoa3:ivory_amethyst_lamp_off, Ivory Amethyst Lamp
aoa3:ivory_jade_lamp_off, Ivory Jade Lamp
aoa3:ivory_limonite_lamp_off, Ivory Limonite Lamp
aoa3:ivory_rosite_lamp_off, Ivory Rosite Lamp
aoa3:ivory_sapphire_lamp_off, Ivory Sapphire Lamp
aoa3:jade_lamp_off, Jade Lamp
aoa3:limonite_lamp_off, Limonite Lamp
aoa3:lunar_lamp_off, Lunar Lamp
aoa3:lyon_lamp_off, Lyon Lamp
aoa3:mystic_lamp_off, Mystic Lamp
aoa3:neon_lamp_off, Neon Lamp
aoa3:neon_circling_lamp_off, Neon Circling Lamp
aoa3:neon_lapis_lamp_off, Neon Lapis Lamp
aoa3:neon_lapis_circling_lamp_off, Neon Lapis Circling Lamp
aoa3:neon_lapis_triangles_lamp_off, Neon Lapis Triangles Lamp
aoa3:neon_triangles_lamp_off, Neon Triangles Lamp
aoa3:neon_runic_lamp_off, Neon Runic Lamp
aoa3:rosite_lamp_off, Rosite Lamp
aoa3:sapphire_lamp_off, Sapphire Lamp
aoa3:skeletal_lamp_off, Skeletal Lamp
aoa3:abyss_stone, Abyssal Stone
aoa3:barathos_hellstone, Barathos Hellstone
aoa3:baron_stone, Baron Stone
aoa3:borean_stone, Borean Stone
aoa3:creep_stone, Creep Stone
aoa3:crystevia_stone, Crystevian Rock
aoa3:deeplands_stone, Deep Rock
aoa3:dustopia_stone, Dustopian Stone
aoa3:gardencia_stone, Gardencian Stone
aoa3:greckon_stone, Greckon Stone
aoa3:haven_stone, Haven Stone
aoa3:iromine_stone, Iro Stone
aoa3:lelyetia_stone, Lelyetian Stone
aoa3:mysterium_stone, Mysterium Stone
aoa3:high_precasia_stone, Precasian Stone
aoa3:low_precasia_stone, Precasian Stone
aoa3:primed_stone, Primed Stone
aoa3:runic_stone, Runic Bricks
aoa3:shyrelands_stone, Shyre Rock
aoa3:toxic_stone, Toxic Stone
aoa3:unstable_stone, Unstable Stone
aoa3:borean_dirt, Borean Dirt
aoa3:candyland_dirt, Candied Dirt
aoa3:celeve_dirt, Celeve Dirt
aoa3:creeponia_dirt, Creeponia Dirt
aoa3:dustopia_dirt, Dustopia Dirt
aoa3:gardencia_dirt, Gardencia Dirt
aoa3:greckon_dirt, Greckon Dirt
aoa3:haven_dirt, Haven Dirt
aoa3:lunalyte_dirt, Lunalyte Dirt
aoa3:lunasole_dirt, Lunasole Dirt
aoa3:mysterium_dirt, Mysterium Dirt
aoa3:toxic_dirt, Toxic Dirt
aoa3:abyss_grass, Abyssal Grass
aoa3:borean_grass, Borean Grass
aoa3:candyland_grass, Candied Grass
aoa3:celeve_grass, Celeve Grass
aoa3:chocolate_grass, Chocolate Grass
aoa3:creeponia_grass, Creeponia Grass
aoa3:crystal_grass, Crystal Grass
aoa3:dustopia_grass, Dustopia Grass
aoa3:gardencia_grass, Gardencia Grass
aoa3:greckon_grass, Greckon Grass
aoa3:haven_grass, Haven Grass
aoa3:iromine_grass, Iromine Grass
aoa3:lelyetia_grass, Lelyetia Grass
aoa3:lelyetia_down_grass, Inverted Lelyetia Grass
aoa3:lunalyte_grass, Lunalyte Grass
aoa3:lunasole_grass, Lunasole Grass
aoa3:marshmallow_grass, Marshmallow Grass
aoa3:mysterium_grass, Mysterium Grass
aoa3:precasia_grass, Precasia Grass
aoa3:runic_grass, Runic Grass
aoa3:shyrelands_grass, Shyre Grass
aoa3:silvro_grass, Silvro Grass
aoa3:toxic_grass, Toxic Grass
aoa3:amethyst_ore, Amethyst Ore
aoa3:baronyte_ore, Baronyte Ore
aoa3:blazium_ore, Blazium Ore
aoa3:bloodstone_ore, Bloodstone Ore
aoa3:blue_crystal_ore, Blue Crystal Ore
aoa3:charged_runium_ore, Charged Runium Ore
aoa3:chestbone_fragments_ore, Chestbone Fragments Ore
aoa3:crystallite_ore, Crystallite Ore
aoa3:elecanium_ore, Elecanium Ore
aoa3:emberstone_ore, Emberstone Ore
aoa3:footbone_fragments_ore, Footbone Fragments Ore
aoa3:gemenyte_ore, Gemenyte Ore
aoa3:ghastly_ore, Ghastly Ore
aoa3:ghoulish_ore, Ghoulish Ore
aoa3:green_crystal_ore, Green Crystal Ore
aoa3:jade_ore, Jade Ore
aoa3:jewelyte_ore, Jewelyte Ore
aoa3:legbone_fragments_ore, Legbone Fragments Ore
aoa3:limonite_ore, Limonite Ore
aoa3:lyon_ore, Lyon Ore
aoa3:mystite_ore, Mystite Ore
aoa3:ornamyte_ore, Ornamyte Ore
aoa3:purple_crystal_ore, Purple Crystal Ore
aoa3:red_crystal_ore, Red Crystal Ore
aoa3:rosite_ore, Rosite Ore
aoa3:runium_ore, Runium Ore
aoa3:sapphire_ore, 蓝宝石矿石
aoa3:shyregem_ore, Shyregem Ore
aoa3:shyrestone_ore, Shyrestone Ore
aoa3:skullbone_fragments_ore, Skullbone Fragments Ore
aoa3:varsium_ore, Varsium Ore
aoa3:white_crystal_ore, White Crystal Ore
aoa3:yellow_crystal_ore, Yellow Crystal Ore
aoa3:baron_bricks, Baron Bricks
aoa3:black_bricks, Black Bricks
aoa3:bloodstone_bricks, Bloodstone Bricks
aoa3:blue_bricks, Blue Bricks
aoa3:brown_bricks, Brown Bricks
aoa3:coral_bricks, Coral Bricks
aoa3:creeponia_bricks, Creeponia Bricks
aoa3:crystallite_bricks, Crystallite Bricks
aoa3:crystevia_bricks, Crystevia Bricks
aoa3:cyan_bricks, Cyan Bricks
aoa3:dark_bricks, Dark Bricks
aoa3:dark_blue_bricks, Dark Blue Bricks
aoa3:dark_grey_bricks, Dark Grey Bricks
aoa3:darkwash_bricks, Darkwash Bricks
aoa3:gardencia_bricks, Gardencia Bricks
aoa3:greckon_bricks, Greckon Bricks
aoa3:green_bricks, Green Bricks
aoa3:grey_bricks, Grey Bricks
aoa3:haunted_bricks, Haunted Bricks
aoa3:iro_dotted_bricks, Iro Bricks
aoa3:iro_striped_bricks, Iro Bricks
aoa3:lelyetia_bricks, Lelyetia Bricks
aoa3:lime_bricks, Lime Bricks
aoa3:lunar_bricks, Lunar Bricks
aoa3:magenta_bricks, Magenta Bricks
aoa3:black_mysterium_bricks, Black Mysterium Bricks
aoa3:green_mysterium_bricks, Green Mysterium Bricks
aoa3:orange_bricks, Orange Bricks
aoa3:pink_bricks, Pink Bricks
aoa3:purple_bricks, Purple Bricks
aoa3:red_bricks, Red Bricks
aoa3:rosidian_bricks, Rosidian Bricks
aoa3:runic_construct_bricks, Runic Construct Bricks
aoa3:white_shyre_bricks, Shyre Wall
aoa3:yellow_shyre_bricks, Shyre Wall
aoa3:skeletal_bricks, Skeletal Bricks
aoa3:white_bricks, White Bricks
aoa3:whitewash_bricks, Whitewash Bricks
aoa3:yellow_bricks, Yellow Bricks
aoa3:intricate_amethyst_ivory, Intricate Amethyst Ivory
aoa3:natural_amethyst_ivory, Natural Amethyst Ivory
aoa3:ornate_amethyst_ivory, Ornate Amethyst Ivory
aoa3:patterned_amethyst_ivory, Patterned Amethyst Ivory
aoa3:intricate_ivory, Intricate Ivory
aoa3:intricate_jade_ivory, Intricate Jade Ivory
aoa3:natural_jade_ivory, Natural Jade Ivory
aoa3:ornate_jade_ivory, Ornate Jade Ivory
aoa3:patterned_jade_ivory, Patterned Jade Ivory
aoa3:intricate_limonite_ivory, Intricate Limonite Ivory
aoa3:natural_limonite_ivory, Natural Limonite Ivory
aoa3:ornate_limonite_ivory, Ornate Limonite Ivory
aoa3:patterned_limonite_ivory, Patterned Limonite Ivory
aoa3:natural_ivory, Natural Ivory
aoa3:ornate_ivory, Ornate Ivory
aoa3:patterned_ivory, Patterned Ivory
aoa3:intricate_rosite_ivory, Intricate Rosite Ivory
aoa3:natural_rosite_ivory, Natural Rosite Ivory
aoa3:ornate_rosite_ivory, Ornate Rosite Ivory
aoa3:patterned_rosite_ivory, Patterned Rosite Ivory
aoa3:intricate_sapphire_ivory, Intricate Sapphire Ivory
aoa3:natural_sapphire_ivory, Natural Sapphire Ivory
aoa3:ornate_sapphire_ivory, Ornate Sapphire Ivory
aoa3:patterned_sapphire_ivory, Patterned Sapphire Ivory
aoa3:achony_leaves, Achony Leaves
aoa3:blood_leaves, Blood Leaves
aoa3:bubble_leaves, Bubble Leaves
aoa3:blue_celevus_leaves, Blue Celevus Leaves
aoa3:green_celevus_leaves, Green Celevus Leaves
aoa3:purple_celevus_leaves, Purple Celevus Leaves
aoa3:red_celevus_leaves, Red Celevus Leaves
aoa3:white_celevus_leaves, White Celevus Leaves
aoa3:yellow_celevus_leaves, Yellow Celevus Leaves
aoa3:churry_leaves, Churry Leaves
aoa3:creep_leaves, Creep Leaves
aoa3:cycade_leaves, Cycade Leaves
aoa3:dawn_leaves, Dawn Leaves
aoa3:domiguous_leaves, Domiguous Leaves
aoa3:eternal_leaves, Eternal Leaves
aoa3:eucadon_leaves, Eucadon Leaves
aoa3:haunted_leaves, Haunted Leaves
aoa3:haunted_eyes_leaves, Haunted Eyes Leaves
aoa3:blue_haven_leaves, Blue Haven Leaves
aoa3:pink_haven_leaves, Pink Haven Leaves
aoa3:purple_haven_leaves, Purple Haven Leaves
aoa3:red_haven_leaves, Red Haven Leaves
aoa3:turquoise_haven_leaves, Turquoise Haven Leaves
aoa3:yellow_haven_leaves, Yellow Haven Leaves
aoa3:irodust_leaves, Irodust Leaves
aoa3:irogold_leaves, Irogold Leaves
aoa3:lelyetian_leaves, Lelyetian Core
aoa3:lucalus_leaves, Lucalus Leaves
aoa3:lunicia_leaves, Lunicia Leaves
aoa3:lunosso_leaves, Lunosso Leaves
aoa3:melumia_leaves, Melumia Leaves
aoa3:opollo_leaves, Opollo Leaves
aoa3:runic_leaves, Runic Leaves
aoa3:shadow_leaves, Shadow Leaves
aoa3:shadowblood_leaves, Shadowblood Leaves
aoa3:shyre_leaves, Shyre Leaves
aoa3:bright_shyre_leaves, Shyre Leaves
aoa3:silvro_leaves, Silvro Leaves
aoa3:stranglewood_leaves, Stranglewood Leaves
aoa3:vein_leaves, Vein Leaves
aoa3:achony_log, Achony Log
aoa3:blood_log, Blood Log
aoa3:churry_log, Churry Log
aoa3:creep_log, Creep Log
aoa3:cycade_log, Cycade Log
aoa3:dawn_log, Dawn Log
aoa3:domiguous_log, Domiguous Log
aoa3:eternal_log, Eternal Log
aoa3:eucadon_log, Eucadon Log
aoa3:eyeball_log, Eyeball Log
aoa3:haunted_log, Haunted Log
aoa3:haunted_eye_log, Haunted Large-Eyed Log
aoa3:haunted_eyes_log, Haunted Red Eyes Log
aoa3:haunted_flashing_log, Haunted Flashing Log
aoa3:haunted_purpling_log, Haunted Purpling Log
aoa3:iro_log, Iro Log
aoa3:lucalus_log, Lucalus Log
aoa3:lunide_log, Lunide Log
aoa3:melumia_log, Melumia Log
aoa3:opollo_log, Opollo Log
aoa3:runic_log, Runic Log
aoa3:shadow_log, Shadow Log
aoa3:shyre_log, Shyre Log
aoa3:stranglewood_log, Stranglewood Log
aoa3:toxic_log, Toxic Log
aoa3:achony_planks, Achony Planks
aoa3:bloodwood_planks, Bloodwood Planks
aoa3:churry_planks, Churry Planks
aoa3:creep_planks, Creep Planks
aoa3:cycade_planks, Cycade Planks
aoa3:dawnwood_planks, Dawnwood Planks
aoa3:domiguous_planks, Domiguous Planks
aoa3:eucadon_planks, Eucadon Planks
aoa3:hauntedwood_planks, Hauntedwood Planks
aoa3:irowood_planks, Irowood Planks
aoa3:lucalus_planks, Lucalus Planks
aoa3:lunide_planks, Lunide Planks
aoa3:melumia_planks, Melumia Planks
aoa3:opollo_planks, Opollo Planks
aoa3:runic_planks, Runic Planks
aoa3:shadow_planks, Shadow Planks
aoa3:shyre_planks, Shyre Planks
aoa3:stranglewood_planks, Stranglewood Planks
aoa3:toxicwood_planks, Toxicwood Planks
aoa3:achony_slab:0, Achony Slab
aoa3:bloodwood_slab:0, Bloodwood Slab
aoa3:churry_slab:0, Churry Slab
aoa3:creep_slab:0, Creep Slab
aoa3:cycade_slab:0, Cycade Slab
aoa3:dawnwood_slab:0, Dawnwood Slab
aoa3:domiguous_slab:0, Domiguous Slab
aoa3:eucadon_slab:0, Eucadon Slab
aoa3:hauntedwood_slab:0, Hauntedwood Slab
aoa3:irowood_slab:0, Irowood Slab
aoa3:lucalus_slab:0, Lucalus Slab
aoa3:lunide_slab:0, Lunide Slab
aoa3:melumia_slab:0, Melumia Slab
aoa3:opollo_slab:0, Opollo Slab
aoa3:runic_slab:0, Runic Slab
aoa3:shadow_slab:0, Shadow Slab
aoa3:shyre_slab:0, Shyre Slab
aoa3:stranglewood_slab:0, Stranglewood Slab
aoa3:toxicwood_slab:0, Toxicwood Slab
aoa3:baron_bricks_slab:0, Baron Bricks Slab
aoa3:black_bricks_slab:0, Black Bricks Slab
aoa3:bloodstone_bricks_slab:0, Bloodstone Bricks Slab
aoa3:blue_bricks_slab:0, Blue Bricks Slab
aoa3:brown_bricks_slab:0, Brown Bricks Slab
aoa3:coral_bricks_slab:0, Coral Bricks Slab
aoa3:creeponia_bricks_slab:0, Creeponia Bricks Slab
aoa3:crystallite_bricks_slab:0, Crystallite Bricks Slab
aoa3:crystevia_bricks_slab:0, Crystevia Bricks Slab
aoa3:cyan_bricks_slab:0, Cyan Bricks Slab
aoa3:dark_blue_bricks_slab:0, Dark Blue Bricks Slab
aoa3:dark_bricks_slab:0, Dark Bricks Slab
aoa3:dark_grey_bricks_slab:0, Dark Grey Bricks Slab
aoa3:darkwash_bricks_slab:0, Darkwash Bricks Slab
aoa3:gardencia_bricks_slab:0, Gardencia Bricks Slab
aoa3:greckon_bricks_slab:0, Greckon Bricks Slab
aoa3:green_bricks_slab:0, Green Bricks Slab
aoa3:grey_bricks_slab:0, Grey Bricks Slab
aoa3:haunted_bricks_slab:0, Haunted Bricks Slab
aoa3:iro_dotted_bricks_slab:0, Iro Bricks Slab
aoa3:iro_striped_bricks_slab:0, Iro Bricks Slab
aoa3:intricate_amethyst_ivory_slab:0, Intricate Amethyst Ivory Slab
aoa3:natural_amethyst_ivory_slab:0, Natural Amethyst Ivory Slab
aoa3:ornate_amethyst_ivory_slab:0, Ornate Amethyst Ivory Slab
aoa3:patterned_amethyst_ivory_slab:0, Patterned Amethyst Ivory Slab
aoa3:intricate_ivory_slab:0, Intricate Ivory Slab
aoa3:intricate_jade_ivory_slab:0, Intricate Jade Ivory Slab
aoa3:natural_jade_ivory_slab:0, Natural Jade Ivory Slab
aoa3:ornate_jade_ivory_slab:0, Ornate Jade Ivory Slab
aoa3:patterned_jade_ivory_slab:0, Patterned Jade Ivory Slab
aoa3:intricate_limonite_ivory_slab:0, Intricate Limonite Ivory Slab
aoa3:natural_limonite_ivory_slab:0, Natural Limonite Ivory Slab
aoa3:ornate_limonite_ivory_slab:0, Ornate Limonite Ivory Slab
aoa3:patterned_limonite_ivory_slab:0, Patterned Limonite Ivory Slab
aoa3:natural_ivory_slab:0, Natural Ivory Slab
aoa3:ornate_ivory_slab:0, Ornate Ivory Slab
aoa3:patterned_ivory_slab:0, Patterned Ivory Slab
aoa3:intricate_rosite_ivory_slab:0, Intricate Rosite Ivory Slab
aoa3:natural_rosite_ivory_slab:0, Natural Rosite Ivory Slab
aoa3:ornate_rosite_ivory_slab:0, Ornate Rosite Ivory Slab
aoa3:patterned_rosite_ivory_slab:0, Patterned Rosite Ivory Slab
aoa3:intricate_sapphire_ivory_slab:0, Intricate Sapphire Ivory Slab
aoa3:natural_sapphire_ivory_slab:0, Natural Sapphire Ivory Slab
aoa3:ornate_sapphire_ivory_slab:0, Ornate Sapphire Ivory Slab
aoa3:patterned_sapphire_ivory_slab:0, Patterned Sapphire Ivory Slab
aoa3:lelyetia_bricks_slab:0, Lelyetia Bricks Slab
aoa3:lime_bricks_slab:0, Lime Bricks Slab
aoa3:lunar_bricks_slab:0, Lunar Bricks Slab
aoa3:magenta_bricks_slab:0, Magenta Bricks Slab
aoa3:black_mysterium_bricks_slab:0, Mysterium Black Bricks Slab
aoa3:green_mysterium_bricks_slab:0, Mysterium Green Bricks Slab
aoa3:orange_bricks_slab:0, Orange Bricks Slab
aoa3:pink_bricks_slab:0, Pink Bricks Slab
aoa3:purple_bricks_slab:0, Purple Bricks Slab
aoa3:red_bricks_slab:0, Red Bricks Slab
aoa3:rosidian_bricks_slab:0, Rosidian Bricks Slab
aoa3:runic_construct_bricks_slab:0, Runic Construct Bricks Slab
aoa3:white_shyre_bricks_slab:0, Shyre Wall Slab
aoa3:yellow_shyre_bricks_slab:0, Shyre Wall Slab
aoa3:skeletal_bricks_slab:0, Skeletal Bricks Slab
aoa3:whitewash_bricks_slab:0, Whitewash Bricks Slab
aoa3:yellow_bricks_slab:0, Yellow Bricks Slab
aoa3:achony_stairs, Achony Stairs
aoa3:bloodwood_stairs, Bloodwood Stairs
aoa3:churry_stairs, Churry Stairs
aoa3:creep_stairs, Creep Stairs
aoa3:cycade_stairs, Cycade Stairs
aoa3:dawnwood_stairs, Dawnwood Stairs
aoa3:domiguous_stairs, Domiguous Stairs
aoa3:eucadon_stairs, Eucadon Stairs
aoa3:hauntedwood_stairs, Hauntedwood Stairs
aoa3:irowood_stairs, Irowood Stairs
aoa3:lucalus_stairs, Lucalus Stairs
aoa3:lunide_stairs, Lunide Stairs
aoa3:melumia_stairs, Melumia Stairs
aoa3:opollo_stairs, Opollo Stairs
aoa3:runic_stairs, Runic Stairs
aoa3:shadow_stairs, Shadow Stairs
aoa3:shyre_stairs, Shyre Stairs
aoa3:stranglewood_stairs, Stranglewood Stairs
aoa3:toxicwood_stairs, Toxicwood Stairs
aoa3:baron_bricks_stairs, Baron Bricks Stairs
aoa3:black_bricks_stairs, Black Bricks Stairs
aoa3:bloodstone_bricks_stairs, Bloodstone Bricks Stairs
aoa3:blue_bricks_stairs, Blue Bricks Stairs
aoa3:brown_bricks_stairs, Brown Bricks Stairs
aoa3:coral_bricks_stairs, Coral Bricks Stairs
aoa3:creeponia_bricks_stairs, Creeponia Bricks Stairs
aoa3:crystallite_bricks_stairs, Crystallite Bricks Stairs
aoa3:crystevia_bricks_stairs, Crystevia Bricks Stairs
aoa3:cyan_bricks_stairs, Cyan Bricks Stairs
aoa3:dark_blue_bricks_stairs, Dark Blue Bricks Stairs
aoa3:dark_bricks_stairs, Dark Bricks Stairs
aoa3:dark_grey_bricks_stairs, Dark Grey Bricks Stairs
aoa3:darkwash_bricks_stairs, Darkwash Bricks Stairs
aoa3:gardencia_bricks_stairs, Gardencia Bricks Stairs
aoa3:greckon_bricks_stairs, Greckon Bricks Stairs
aoa3:green_bricks_stairs, Green Bricks Stairs
aoa3:grey_bricks_stairs, Grey Bricks Stairs
aoa3:haunted_bricks_stairs, Haunted Bricks Stairs
aoa3:iro_dotted_bricks_stairs, Iro Bricks Stairs
aoa3:iro_striped_bricks_stairs, Iro Bricks Stairs
aoa3:intricate_amethyst_ivory_stairs, Intricate Amethyst Ivory Stairs
aoa3:natural_amethyst_ivory_stairs, Natural Amethyst Ivory Stairs
aoa3:ornate_amethyst_ivory_stairs, Ornate Amethyst Ivory Stairs
aoa3:patterned_amethyst_ivory_stairs, Patterned Amethyst Ivory Stairs
aoa3:intricate_ivory_stairs, Intricate Ivory Stairs
aoa3:intricate_jade_ivory_stairs, Intricate Jade Ivory Stairs
aoa3:natural_jade_ivory_stairs, Natural Jade Ivory Stairs
aoa3:ornate_jade_ivory_stairs, Ornate Jade Ivory Stairs
aoa3:patterned_jade_ivory_stairs, Patterned Jade Ivory Stairs
aoa3:intricate_limonite_ivory_stairs, Intricate Limonite Ivory Stairs
aoa3:natural_limonite_ivory_stairs, Natural Limonite Ivory Stairs
aoa3:ornate_limonite_ivory_stairs, Ornate Limonite Ivory Stairs
aoa3:patterned_limonite_ivory_stairs, Patterned Limonite Ivory Stairs
aoa3:natural_ivory_stairs, Natural Ivory Stairs
aoa3:ornate_ivory_stairs, Ornate Ivory Stairs
aoa3:patterned_ivory_stairs, Patterned Ivory Stairs
aoa3:intricate_rosite_ivory_stairs, Intricate Rosite Ivory Stairs
aoa3:natural_rosite_ivory_stairs, Natural Rosite Ivory Stairs
aoa3:ornate_rosite_ivory_stairs, Ornate Rosite Ivory Stairs
aoa3:patterned_rosite_ivory_stairs, Patterned Rosite Ivory Stairs
aoa3:intricate_sapphire_ivory_stairs, Intricate Sapphire Ivory Stairs
aoa3:natural_sapphire_ivory_stairs, Natural Sapphire Ivory Stairs
aoa3:ornate_sapphire_ivory_stairs, Ornate Sapphire Ivory Stairs
aoa3:patterned_sapphire_ivory_stairs, Patterned Sapphire Ivory Stairs
aoa3:lelyetia_bricks_stairs, Lelyetia Bricks Stairs
aoa3:lime_bricks_stairs, Lime Bricks Stairs
aoa3:lunar_bricks_stairs, Lunar Bricks Stairs
aoa3:magenta_bricks_stairs, Magenta Bricks Stairs
aoa3:black_mysterium_bricks_stairs, Mysterium Black Bricks Stairs
aoa3:green_mysterium_bricks_stairs, Mysterium Green Bricks Stairs
aoa3:orange_bricks_stairs, Orange Bricks Stairs
aoa3:pink_bricks_stairs, Pink Bricks Stairs
aoa3:purple_bricks_stairs, Purple Bricks Stairs
aoa3:red_bricks_stairs, Red Bricks Stairs
aoa3:rosidian_bricks_stairs, Rosidian Bricks Stairs
aoa3:runic_construct_bricks_stairs, Runic Construct Bricks Stairs
aoa3:white_shyre_bricks_stairs, Shyre White Bricks Stairs
aoa3:yellow_shyre_bricks_stairs, Shyre Yellow Bricks Stairs
aoa3:skeletal_bricks_stairs, Skeletal Bricks Stairs
aoa3:whitewash_bricks_stairs, Whitewash Bricks Stairs
aoa3:yellow_bricks_stairs, Yellow Bricks Stairs
aoa3:achony_fence, Achony Fence
aoa3:bloodwood_fence, Bloodwood Fence
aoa3:churry_fence, Churry Fence
aoa3:creep_fence, Creep Fence
aoa3:cycade_fence, Cycade Fence
aoa3:dawnwood_fence, Dawnwood Fence
aoa3:domiguous_fence, Domiguous Fence
aoa3:eucadon_fence, Eucadon Fence
aoa3:hauntedwood_fence, Hauntedwood Fence
aoa3:irowood_fence, Irowood Fence
aoa3:lucalus_fence, Lucalus Fence
aoa3:lunide_fence, Lunide Fence
aoa3:melumia_fence, Melumia Fence
aoa3:opollo_fence, Opollo Fence
aoa3:runic_fence, Runic Fence
aoa3:shadow_fence, Shadow Fence
aoa3:shyre_fence, Shyre Fence
aoa3:stranglewood_fence, Stranglewood Fence
aoa3:toxicwood_fence, Toxicwood Fence
aoa3:twinklestone_fence, Twinklestone Fence
aoa3:achony_gate, Achony Gate
aoa3:bloodwood_gate, Bloodwood Gate
aoa3:churry_gate, Churry Gate
aoa3:creep_gate, Creep Gate
aoa3:cycade_gate, Cycade Gate
aoa3:dawnwood_gate, Dawnwood Gate
aoa3:domiguous_gate, Domiguous Gate
aoa3:eucadon_gate, Eucadon Gate
aoa3:hauntedwood_gate, Hauntedwood Gate
aoa3:irowood_gate, Irowood Gate
aoa3:lucalus_gate, Lucalus Gate
aoa3:lunide_gate, Lunide Gate
aoa3:melumia_gate, Melumia Gate
